image_name,Score,MOS
ISIC_0000074.jpg,0.5771484375,3.30859375
ISIC_0000075.jpg,0.46044921875,2.841796875
ISIC_0000077.jpg,0.4423828125,2.76953125
ISIC_0000078.jpg,0.460205078125,2.8408203125
ISIC_0000079.jpg,0.4384765625,2.75390625
ISIC_0000080.jpg,0.5830078125,3.33203125
ISIC_0000081.jpg,0.60400390625,3.416015625
ISIC_0000082.jpg,0.450927734375,2.8037109375
ISIC_0000085.jpg,0.69580078125,3.783203125
ISIC_0000086.jpg,0.56201171875,3.248046875
ISIC_0000087.jpg,0.56396484375,3.255859375
ISIC_0000088.jpg,0.6240234375,3.49609375
ISIC_0000089.jpg,0.438232421875,2.7529296875
ISIC_0000091.jpg,0.6337890625,3.53515625
ISIC_0000092.jpg,0.52490234375,3.099609375
ISIC_0000093.jpg,0.47900390625,2.916015625
ISIC_0000094.jpg,0.59130859375,3.365234375
ISIC_0000095.jpg,0.73876953125,3.955078125
ISIC_0000096.jpg,0.55322265625,3.212890625
ISIC_0000097.jpg,0.66748046875,3.669921875
ISIC_0000098.jpg,0.475341796875,2.9013671875
ISIC_0000099.jpg,0.68408203125,3.736328125
ISIC_0000100.jpg,0.55224609375,3.208984375
ISIC_0000101.jpg,0.5166015625,3.06640625
ISIC_0000102.jpg,0.6806640625,3.72265625
ISIC_0000103.jpg,0.7548828125,4.01953125
ISIC_0000104.jpg,0.64990234375,3.599609375
ISIC_0000105.jpg,0.501953125,3.0078125
ISIC_0000107.jpg,0.5322265625,3.12890625
ISIC_0000108.jpg,0.5927734375,3.37109375
ISIC_0000109.jpg,0.66650390625,3.666015625
ISIC_0000110.jpg,0.476318359375,2.9052734375
ISIC_0000111.jpg,0.609375,3.4375
ISIC_0000112.jpg,0.64990234375,3.599609375
ISIC_0000113.jpg,0.51123046875,3.044921875
ISIC_0000115.jpg,0.77734375,4.109375
ISIC_0000116.jpg,0.65234375,3.609375
ISIC_0000117.jpg,0.63232421875,3.529296875
ISIC_0000118.jpg,0.4912109375,2.96484375
ISIC_0000119.jpg,0.53125,3.125
ISIC_0000120.jpg,0.56103515625,3.244140625
ISIC_0000121.jpg,0.6767578125,3.70703125
ISIC_0000122.jpg,0.7080078125,3.83203125
ISIC_0000123.jpg,0.736328125,3.9453125
ISIC_0000124.jpg,0.498779296875,2.9951171875
ISIC_0000125.jpg,0.5244140625,3.09765625
ISIC_0000126.jpg,0.734375,3.9375
ISIC_0000127.jpg,0.681640625,3.7265625
ISIC_0000128.jpg,0.6298828125,3.51953125
ISIC_0000129.jpg,0.55615234375,3.224609375
ISIC_0000130.jpg,0.490966796875,2.9638671875
ISIC_0000131.jpg,0.7080078125,3.83203125
ISIC_0000132.jpg,0.6474609375,3.58984375
ISIC_0000133.jpg,0.53857421875,3.154296875
ISIC_0000134.jpg,0.50048828125,3.001953125
ISIC_0000135.jpg,0.5322265625,3.12890625
ISIC_0000136.jpg,0.454833984375,2.8193359375
ISIC_0000137.jpg,0.484130859375,2.9365234375
ISIC_0000138.jpg,0.68017578125,3.720703125
ISIC_0000139.jpg,0.564453125,3.2578125
ISIC_0000140.jpg,0.485107421875,2.9404296875
ISIC_0000141.jpg,0.52001953125,3.080078125
ISIC_0000142.jpg,0.68798828125,3.751953125
ISIC_0000143.jpg,0.572265625,3.2890625
ISIC_0000145.jpg,0.70703125,3.828125
ISIC_0000146.jpg,0.701171875,3.8046875
ISIC_0000147.jpg,0.7021484375,3.80859375
ISIC_0000148.jpg,0.5419921875,3.16796875
ISIC_0000149.jpg,0.6611328125,3.64453125
ISIC_0000150.jpg,0.708984375,3.8359375
ISIC_0000151.jpg,0.572265625,3.2890625
ISIC_0000152.jpg,0.5576171875,3.23046875
ISIC_0000153.jpg,0.5615234375,3.24609375
ISIC_0000154.jpg,0.50341796875,3.013671875
ISIC_0000155.jpg,0.53564453125,3.142578125
ISIC_0000156.jpg,0.54833984375,3.193359375
ISIC_0000157.jpg,0.5498046875,3.19921875
ISIC_0000159.jpg,0.45361328125,2.814453125
ISIC_0000160.jpg,0.40185546875,2.607421875
ISIC_0000161.jpg,0.5537109375,3.21484375
ISIC_0000162.jpg,0.4873046875,2.94921875
ISIC_0000163.jpg,0.5146484375,3.05859375
ISIC_0000164.jpg,0.5810546875,3.32421875
ISIC_0000165.jpg,0.475341796875,2.9013671875
ISIC_0000166.jpg,0.38623046875,2.544921875
ISIC_0000167.jpg,0.59765625,3.390625
ISIC_0000169.jpg,0.461181640625,2.8447265625
ISIC_0000170.jpg,0.44140625,2.765625
ISIC_0000171.jpg,0.48193359375,2.927734375
ISIC_0000172.jpg,0.4931640625,2.97265625
ISIC_0000173.jpg,0.427978515625,2.7119140625
ISIC_0000174.jpg,0.4931640625,2.97265625
ISIC_0000175.jpg,0.444091796875,2.7763671875
ISIC_0000176.jpg,0.5390625,3.15625
ISIC_0000177.jpg,0.50439453125,3.017578125
ISIC_0000179.jpg,0.630859375,3.5234375
ISIC_0000181.jpg,0.54833984375,3.193359375
ISIC_0000182.jpg,0.673828125,3.6953125
ISIC_0000183.jpg,0.53515625,3.140625
ISIC_0000184.jpg,0.6669921875,3.66796875
ISIC_0000185.jpg,0.5458984375,3.18359375
ISIC_0000186.jpg,0.51611328125,3.064453125
ISIC_0000187.jpg,0.4853515625,2.94140625
ISIC_0000188.jpg,0.69677734375,3.787109375
ISIC_0000189.jpg,0.67578125,3.703125
ISIC_0000190.jpg,0.51513671875,3.060546875
ISIC_0000191.jpg,0.66015625,3.640625
ISIC_0000192.jpg,0.69873046875,3.794921875
ISIC_0000193.jpg,0.51123046875,3.044921875
ISIC_0000196.jpg,0.6171875,3.46875
ISIC_0000197.jpg,0.5673828125,3.26953125
ISIC_0000198.jpg,0.343505859375,2.3740234375
ISIC_0000199.jpg,0.54052734375,3.162109375
ISIC_0000200.jpg,0.52392578125,3.095703125
ISIC_0000201.jpg,0.57421875,3.296875
ISIC_0000202.jpg,0.509765625,3.0390625
ISIC_0000203.jpg,0.488525390625,2.9541015625
ISIC_0000204.jpg,0.5341796875,3.13671875
ISIC_0000205.jpg,0.60009765625,3.400390625
ISIC_0000206.jpg,0.6328125,3.53125
ISIC_0000207.jpg,0.57373046875,3.294921875
ISIC_0000208.jpg,0.486328125,2.9453125
ISIC_0000209.jpg,0.5859375,3.34375
ISIC_0000210.jpg,0.48046875,2.921875
ISIC_0000211.jpg,0.53857421875,3.154296875
ISIC_0000212.jpg,0.4833984375,2.93359375
ISIC_0000213.jpg,0.476318359375,2.9052734375
ISIC_0000214.jpg,0.5751953125,3.30078125
ISIC_0000215.jpg,0.560546875,3.2421875
ISIC_0000216.jpg,0.483642578125,2.9345703125
ISIC_0000217.jpg,0.58740234375,3.349609375
ISIC_0000218.jpg,0.6142578125,3.45703125
ISIC_0000219.jpg,0.68359375,3.734375
ISIC_0000220.jpg,0.515625,3.0625
ISIC_0000221.jpg,0.4736328125,2.89453125
ISIC_0000222.jpg,0.453857421875,2.8154296875
ISIC_0000223.jpg,0.56787109375,3.271484375
ISIC_0000224.jpg,0.377197265625,2.5087890625
ISIC_0000225.jpg,0.44775390625,2.791015625
ISIC_0000226.jpg,0.48388671875,2.935546875
ISIC_0000227.jpg,0.46484375,2.859375
ISIC_0000228.jpg,0.5419921875,3.16796875
ISIC_0000229.jpg,0.52392578125,3.095703125
ISIC_0000230.jpg,0.51806640625,3.072265625
ISIC_0000231.jpg,0.499755859375,2.9990234375
ISIC_0000232.jpg,0.4873046875,2.94921875
ISIC_0000233.jpg,0.51416015625,3.056640625
ISIC_0000234.jpg,0.58935546875,3.357421875
ISIC_0000235.jpg,0.3740234375,2.49609375
ISIC_0000236.jpg,0.39306640625,2.572265625
ISIC_0000237.jpg,0.490478515625,2.9619140625
ISIC_0000239.jpg,0.44189453125,2.767578125
ISIC_0000240.jpg,0.509765625,3.0390625
ISIC_0000242.jpg,0.45654296875,2.826171875
ISIC_0000243.jpg,0.3994140625,2.59765625
ISIC_0000244.jpg,0.5390625,3.15625
ISIC_0000245.jpg,0.415771484375,2.6630859375
ISIC_0000246.jpg,0.48974609375,2.958984375
ISIC_0000247.jpg,0.428466796875,2.7138671875
ISIC_0000249.jpg,0.4921875,2.96875
ISIC_0000250.jpg,0.58935546875,3.357421875
ISIC_0000251.jpg,0.387451171875,2.5498046875
ISIC_0000252.jpg,0.54052734375,3.162109375
ISIC_0000253.jpg,0.47119140625,2.884765625
ISIC_0000254.jpg,0.46826171875,2.873046875
ISIC_0000255.jpg,0.442626953125,2.7705078125
ISIC_0000256.jpg,0.49267578125,2.970703125
ISIC_0000258.jpg,0.6650390625,3.66015625
ISIC_0000259.jpg,0.501953125,3.0078125
ISIC_0000260.jpg,0.5537109375,3.21484375
ISIC_0000261.jpg,0.5537109375,3.21484375
ISIC_0000262.jpg,0.50537109375,3.021484375
ISIC_0000263.jpg,0.490478515625,2.9619140625
ISIC_0000264.jpg,0.73486328125,3.939453125
ISIC_0000265.jpg,0.50341796875,3.013671875
ISIC_0000268.jpg,0.53759765625,3.150390625
ISIC_0000269.jpg,0.48583984375,2.943359375
ISIC_0000271.jpg,0.45849609375,2.833984375
ISIC_0000274.jpg,0.5009765625,3.00390625
ISIC_0000275.jpg,0.5302734375,3.12109375
ISIC_0000276.jpg,0.46435546875,2.857421875
ISIC_0000277.jpg,0.42041015625,2.681640625
ISIC_0000278.jpg,0.70654296875,3.826171875
ISIC_0000279.jpg,0.65673828125,3.626953125
ISIC_0000281.jpg,0.48974609375,2.958984375
ISIC_0000282.jpg,0.477783203125,2.9111328125
ISIC_0000283.jpg,0.477294921875,2.9091796875
ISIC_0000285.jpg,0.7001953125,3.80078125
ISIC_0000287.jpg,0.364501953125,2.4580078125
ISIC_0000288.jpg,0.418212890625,2.6728515625
ISIC_0000289.jpg,0.52587890625,3.103515625
ISIC_0000290.jpg,0.5302734375,3.12109375
ISIC_0000292.jpg,0.66455078125,3.658203125
ISIC_0000293.jpg,0.48828125,2.953125
ISIC_0000294.jpg,0.56982421875,3.279296875
ISIC_0000295.jpg,0.4140625,2.65625
ISIC_0000297.jpg,0.50537109375,3.021484375
ISIC_0000298.jpg,0.4912109375,2.96484375
ISIC_0000299.jpg,0.48876953125,2.955078125
ISIC_0000300.jpg,0.498046875,2.9921875
ISIC_0000301.jpg,0.46533203125,2.861328125
ISIC_0000302.jpg,0.489501953125,2.9580078125
ISIC_0000303.jpg,0.492919921875,2.9716796875
ISIC_0000306.jpg,0.486572265625,2.9462890625
ISIC_0000307.jpg,0.489990234375,2.9599609375
ISIC_0000310.jpg,0.45556640625,2.822265625
ISIC_0000311.jpg,0.46484375,2.859375
ISIC_0000313.jpg,0.501953125,3.0078125
ISIC_0000314.jpg,0.458984375,2.8359375
ISIC_0000315.jpg,0.493408203125,2.9736328125
ISIC_0000316.jpg,0.490966796875,2.9638671875
ISIC_0000317.jpg,0.4521484375,2.80859375
ISIC_0000319.jpg,0.5703125,3.28125
ISIC_0000320.jpg,0.47021484375,2.880859375
ISIC_0000321.jpg,0.492919921875,2.9716796875
ISIC_0000322.jpg,0.467529296875,2.8701171875
ISIC_0000323.jpg,0.472412109375,2.8896484375
ISIC_0000324.jpg,0.4853515625,2.94140625
ISIC_0000325.jpg,0.50634765625,3.025390625
ISIC_0000327.jpg,0.4912109375,2.96484375
ISIC_0000328.jpg,0.50634765625,3.025390625
ISIC_0000329.jpg,0.474609375,2.8984375
ISIC_0000330.jpg,0.478515625,2.9140625
ISIC_0000331.jpg,0.5205078125,3.08203125
ISIC_0000332.jpg,0.456298828125,2.8251953125
ISIC_0000336.jpg,0.482421875,2.9296875
ISIC_0000337.jpg,0.42626953125,2.705078125
ISIC_0000338.jpg,0.423828125,2.6953125
ISIC_0000339.jpg,0.48193359375,2.927734375
ISIC_0000340.jpg,0.475341796875,2.9013671875
ISIC_0000341.jpg,0.487548828125,2.9501953125
ISIC_0000342.jpg,0.50634765625,3.025390625
ISIC_0000343.jpg,0.51953125,3.078125
ISIC_0000344.jpg,0.54541015625,3.181640625
ISIC_0000345.jpg,0.49267578125,2.970703125
ISIC_0000346.jpg,0.5205078125,3.08203125
ISIC_0000347.jpg,0.424560546875,2.6982421875
ISIC_0000348.jpg,0.446533203125,2.7861328125
ISIC_0000349.jpg,0.478271484375,2.9130859375
ISIC_0000350.jpg,0.4853515625,2.94140625
ISIC_0000351.jpg,0.463623046875,2.8544921875
ISIC_0000352.jpg,0.4677734375,2.87109375
ISIC_0000353.jpg,0.5048828125,3.01953125
ISIC_0000354.jpg,0.5048828125,3.01953125
ISIC_0000355.jpg,0.386474609375,2.5458984375
ISIC_0000357.jpg,0.4736328125,2.89453125
ISIC_0000358.jpg,0.50830078125,3.033203125
ISIC_0000359.jpg,0.45458984375,2.818359375
ISIC_0000360.jpg,0.494384765625,2.9775390625
ISIC_0000361.jpg,0.497314453125,2.9892578125
ISIC_0000363.jpg,0.5068359375,3.02734375
ISIC_0000364.jpg,0.489013671875,2.9560546875
ISIC_0000365.jpg,0.48828125,2.953125
ISIC_0000366.jpg,0.476318359375,2.9052734375
ISIC_0000367.jpg,0.478271484375,2.9130859375
ISIC_0000368.jpg,0.474609375,2.8984375
ISIC_0000369.jpg,0.475830078125,2.9033203125
ISIC_0000370.jpg,0.47412109375,2.896484375
ISIC_0000371.jpg,0.493896484375,2.9755859375
ISIC_0000372.jpg,0.52099609375,3.083984375
ISIC_0000374.jpg,0.4169921875,2.66796875
ISIC_0000376.jpg,0.5400390625,3.16015625
ISIC_0000377.jpg,0.50634765625,3.025390625
ISIC_0000378.jpg,0.54296875,3.171875
ISIC_0000379.jpg,0.51171875,3.046875
ISIC_0000380.jpg,0.6884765625,3.75390625
ISIC_0000381.jpg,0.5830078125,3.33203125
ISIC_0000382.jpg,0.6142578125,3.45703125
ISIC_0000383.jpg,0.513671875,3.0546875
ISIC_0000384.jpg,0.40478515625,2.619140625
ISIC_0000385.jpg,0.57861328125,3.314453125
ISIC_0000386.jpg,0.475830078125,2.9033203125
ISIC_0000387.jpg,0.521484375,3.0859375
ISIC_0000388.jpg,0.5537109375,3.21484375
ISIC_0000390.jpg,0.62939453125,3.517578125
ISIC_0000391.jpg,0.576171875,3.3046875
ISIC_0000392.jpg,0.5107421875,3.04296875
ISIC_0000393.jpg,0.5625,3.25
ISIC_0000395.jpg,0.52294921875,3.091796875
ISIC_0000396.jpg,0.473876953125,2.8955078125
ISIC_0000397.jpg,0.53955078125,3.158203125
ISIC_0000403.jpg,0.38134765625,2.525390625
ISIC_0000407.jpg,0.5478515625,3.19140625
ISIC_0000408.jpg,0.521484375,3.0859375
ISIC_0000409.jpg,0.5244140625,3.09765625
ISIC_0000410.jpg,0.4736328125,2.89453125
ISIC_0000412.jpg,0.59033203125,3.361328125
ISIC_0000413.jpg,0.477294921875,2.9091796875
ISIC_0000415.jpg,0.4912109375,2.96484375
ISIC_0000416.jpg,0.54931640625,3.197265625
ISIC_0000418.jpg,0.473876953125,2.8955078125
ISIC_0000419.jpg,0.5029296875,3.01171875
ISIC_0000420.jpg,0.498291015625,2.9931640625
ISIC_0000421.jpg,0.5126953125,3.05078125
ISIC_0000423.jpg,0.498046875,2.9921875
ISIC_0000425.jpg,0.59423828125,3.376953125
ISIC_0000426.jpg,0.6357421875,3.54296875
ISIC_0000427.jpg,0.5380859375,3.15234375
ISIC_0000431.jpg,0.488037109375,2.9521484375
ISIC_0000433.jpg,0.50146484375,3.005859375
ISIC_0000434.jpg,0.36279296875,2.451171875
ISIC_0000436.jpg,0.5712890625,3.28515625
ISIC_0000439.jpg,0.470947265625,2.8837890625
ISIC_0000442.jpg,0.54541015625,3.181640625
ISIC_0000443.jpg,0.5849609375,3.33984375
ISIC_0000444.jpg,0.6318359375,3.52734375
ISIC_0000445.jpg,0.52294921875,3.091796875
ISIC_0000447.jpg,0.49853515625,2.994140625
ISIC_0000448.jpg,0.55078125,3.203125
ISIC_0000449.jpg,0.57666015625,3.306640625
ISIC_0000451.jpg,0.68017578125,3.720703125
ISIC_0000453.jpg,0.5400390625,3.16015625
ISIC_0000455.jpg,0.505859375,3.0234375
ISIC_0000456.jpg,0.6318359375,3.52734375
ISIC_0000457.jpg,0.587890625,3.3515625
ISIC_0000458.jpg,0.669921875,3.6796875
ISIC_0000460.jpg,0.384765625,2.5390625
ISIC_0000461.jpg,0.33740234375,2.349609375
ISIC_0000463.jpg,0.724609375,3.8984375
ISIC_0000465.jpg,0.415283203125,2.6611328125
ISIC_0000466.jpg,0.51513671875,3.060546875
ISIC_0000467.jpg,0.497314453125,2.9892578125
ISIC_0000468.jpg,0.48876953125,2.955078125
ISIC_0000469.jpg,0.496337890625,2.9853515625
ISIC_0000470.jpg,0.388671875,2.5546875
ISIC_0000471.jpg,0.263916015625,2.0556640625
ISIC_0000474.jpg,0.459228515625,2.8369140625
ISIC_0000475.jpg,0.474853515625,2.8994140625
ISIC_0000476.jpg,0.415283203125,2.6611328125
ISIC_0000478.jpg,0.51025390625,3.041015625
ISIC_0000479.jpg,0.4794921875,2.91796875
ISIC_0000481.jpg,0.456787109375,2.8271484375
ISIC_0000482.jpg,0.331298828125,2.3251953125
ISIC_0000483.jpg,0.38525390625,2.541015625
ISIC_0000484.jpg,0.48681640625,2.947265625
ISIC_0000485.jpg,0.486328125,2.9453125
ISIC_0000486.jpg,0.4521484375,2.80859375
ISIC_0000487.jpg,0.5634765625,3.25390625
ISIC_0000488.jpg,0.471435546875,2.8857421875
ISIC_0000489.jpg,0.47412109375,2.896484375
ISIC_0000490.jpg,0.484375,2.9375
ISIC_0000491.jpg,0.328125,2.3125
ISIC_0000493.jpg,0.332275390625,2.3291015625
ISIC_0000495.jpg,0.34326171875,2.373046875
ISIC_0000496.jpg,0.53125,3.125
ISIC_0000498.jpg,0.5361328125,3.14453125
ISIC_0000501.jpg,0.29833984375,2.193359375
ISIC_0000503.jpg,0.43017578125,2.720703125
ISIC_0000505.jpg,0.66015625,3.640625
ISIC_0000508.jpg,0.66552734375,3.662109375
ISIC_0000509.jpg,0.52294921875,3.091796875
ISIC_0000510.jpg,0.63525390625,3.541015625
ISIC_0000511.jpg,0.490478515625,2.9619140625
ISIC_0000513.jpg,0.490478515625,2.9619140625
ISIC_0000514.jpg,0.486083984375,2.9443359375
ISIC_0000515.jpg,0.51904296875,3.076171875
ISIC_0000517.jpg,0.441162109375,2.7646484375
ISIC_0000518.jpg,0.458251953125,2.8330078125
ISIC_0000519.jpg,0.6103515625,3.44140625
ISIC_0000520.jpg,0.705078125,3.8203125
ISIC_0000521.jpg,0.58642578125,3.345703125
ISIC_0000522.jpg,0.37109375,2.484375
ISIC_0000523.jpg,0.402587890625,2.6103515625
ISIC_0000524.jpg,0.56787109375,3.271484375
ISIC_0000525.jpg,0.5126953125,3.05078125
ISIC_0000527.jpg,0.677734375,3.7109375
ISIC_0000529.jpg,0.560546875,3.2421875
ISIC_0000530.jpg,0.5224609375,3.08984375
ISIC_0000532.jpg,0.493408203125,2.9736328125
ISIC_0000533.jpg,0.57421875,3.296875
ISIC_0000534.jpg,0.494384765625,2.9775390625
ISIC_0000538.jpg,0.392822265625,2.5712890625
ISIC_0000539.jpg,0.525390625,3.1015625
ISIC_0000540.jpg,0.5732421875,3.29296875
ISIC_0000541.jpg,0.499267578125,2.9970703125
ISIC_0000542.jpg,0.5947265625,3.37890625
ISIC_0000543.jpg,0.50390625,3.015625
ISIC_0000544.jpg,0.48876953125,2.955078125
ISIC_0000545.jpg,0.498291015625,2.9931640625
ISIC_0000546.jpg,0.44921875,2.796875
ISIC_0000547.jpg,0.477294921875,2.9091796875
ISIC_0000548.jpg,0.4609375,2.84375
ISIC_0000549.jpg,0.53076171875,3.123046875
ISIC_0000550.jpg,0.537109375,3.1484375
ISIC_0000551.jpg,0.5625,3.25
ISIC_0000552.jpg,0.488525390625,2.9541015625
ISIC_0000554.jpg,0.40869140625,2.634765625
ISIC_0000555.jpg,0.52734375,3.109375
ISIC_0000556.jpg,0.469970703125,2.8798828125
ISIC_0001100.jpg,0.422607421875,2.6904296875
ISIC_0001102.jpg,0.463623046875,2.8544921875
ISIC_0001103.jpg,0.451904296875,2.8076171875
ISIC_0001105.jpg,0.53173828125,3.126953125
ISIC_0001118.jpg,0.5087890625,3.03515625
ISIC_0001119.jpg,0.53466796875,3.138671875
ISIC_0001126.jpg,0.578125,3.3125
ISIC_0001128.jpg,0.50341796875,3.013671875
ISIC_0001131.jpg,0.4580078125,2.83203125
ISIC_0001133.jpg,0.5009765625,3.00390625
ISIC_0001134.jpg,0.421875,2.6875
ISIC_0001140.jpg,0.442626953125,2.7705078125
ISIC_0001142.jpg,0.473388671875,2.8935546875
ISIC_0001148.jpg,0.42333984375,2.693359375
ISIC_0001152.jpg,0.56689453125,3.267578125
ISIC_0009868.jpg,0.60302734375,3.412109375
ISIC_0009869.jpg,0.55712890625,3.228515625
ISIC_0009870.jpg,0.564453125,3.2578125
ISIC_0009871.jpg,0.43896484375,2.755859375
ISIC_0009872.jpg,0.66162109375,3.646484375
ISIC_0009873.jpg,0.67041015625,3.681640625
ISIC_0009874.jpg,0.607421875,3.4296875
ISIC_0009875.jpg,0.591796875,3.3671875
ISIC_0009877.jpg,0.62939453125,3.517578125
ISIC_0009879.jpg,0.619140625,3.4765625
ISIC_0009880.jpg,0.479248046875,2.9169921875
ISIC_0009881.jpg,0.472412109375,2.8896484375
ISIC_0009882.jpg,0.371337890625,2.4853515625
ISIC_0009883.jpg,0.488525390625,2.9541015625
ISIC_0009884.jpg,0.49267578125,2.970703125
ISIC_0009885.jpg,0.51953125,3.078125
ISIC_0009888.jpg,0.576171875,3.3046875
ISIC_0009889.jpg,0.57177734375,3.287109375
ISIC_0009891.jpg,0.59814453125,3.392578125
ISIC_0009895.jpg,0.572265625,3.2890625
ISIC_0009896.jpg,0.53173828125,3.126953125
ISIC_0009897.jpg,0.490478515625,2.9619140625
ISIC_0009898.jpg,0.5927734375,3.37109375
ISIC_0009899.jpg,0.55078125,3.203125
ISIC_0009901.jpg,0.50634765625,3.025390625
ISIC_0009902.jpg,0.54248046875,3.169921875
ISIC_0009905.jpg,0.72021484375,3.880859375
ISIC_0009906.jpg,0.495849609375,2.9833984375
ISIC_0009909.jpg,0.4580078125,2.83203125
ISIC_0009910.jpg,0.48388671875,2.935546875
ISIC_0009911.jpg,0.5361328125,3.14453125
ISIC_0009912.jpg,0.509765625,3.0390625
ISIC_0009914.jpg,0.479736328125,2.9189453125
ISIC_0009915.jpg,0.60400390625,3.416015625
ISIC_0009917.jpg,0.5927734375,3.37109375
ISIC_0009918.jpg,0.59765625,3.390625
ISIC_0009919.jpg,0.495361328125,2.9814453125
ISIC_0009920.jpg,0.7021484375,3.80859375
ISIC_0009921.jpg,0.468994140625,2.8759765625
ISIC_0009923.jpg,0.587890625,3.3515625
ISIC_0009925.jpg,0.53076171875,3.123046875
ISIC_0009929.jpg,0.5458984375,3.18359375
ISIC_0009930.jpg,0.59716796875,3.388671875
ISIC_0009931.jpg,0.5712890625,3.28515625
ISIC_0009932.jpg,0.55615234375,3.224609375
ISIC_0009933.jpg,0.435791015625,2.7431640625
ISIC_0009935.jpg,0.58203125,3.328125
ISIC_0009936.jpg,0.57080078125,3.283203125
ISIC_0009937.jpg,0.5302734375,3.12109375
ISIC_0009938.jpg,0.5693359375,3.27734375
ISIC_0009939.jpg,0.541015625,3.1640625
ISIC_0009940.jpg,0.480224609375,2.9208984375
ISIC_0009941.jpg,0.564453125,3.2578125
ISIC_0009942.jpg,0.73974609375,3.958984375
ISIC_0009943.jpg,0.5751953125,3.30078125
ISIC_0009945.jpg,0.64892578125,3.595703125
ISIC_0009946.jpg,0.564453125,3.2578125
ISIC_0009947.jpg,0.67041015625,3.681640625
ISIC_0009949.jpg,0.499755859375,2.9990234375
ISIC_0009950.jpg,0.71044921875,3.841796875
ISIC_0009951.jpg,0.483154296875,2.9326171875
ISIC_0009953.jpg,0.66015625,3.640625
ISIC_0009954.jpg,0.6220703125,3.48828125
ISIC_0009955.jpg,0.61376953125,3.455078125
ISIC_0009956.jpg,0.61474609375,3.458984375
ISIC_0009958.jpg,0.55029296875,3.201171875
ISIC_0009960.jpg,0.5439453125,3.17578125
ISIC_0009961.jpg,0.63232421875,3.529296875
ISIC_0009962.jpg,0.44921875,2.796875
ISIC_0009963.jpg,0.498291015625,2.9931640625
ISIC_0009964.jpg,0.60107421875,3.404296875
ISIC_0009965.jpg,0.52734375,3.109375
ISIC_0009966.jpg,0.50634765625,3.025390625
ISIC_0009967.jpg,0.62939453125,3.517578125
ISIC_0009968.jpg,0.56640625,3.265625
ISIC_0009969.jpg,0.52734375,3.109375
ISIC_0009971.jpg,0.587890625,3.3515625
ISIC_0009972.jpg,0.64306640625,3.572265625
ISIC_0009973.jpg,0.53759765625,3.150390625
ISIC_0009974.jpg,0.60009765625,3.400390625
ISIC_0009975.jpg,0.467529296875,2.8701171875
ISIC_0009976.jpg,0.640625,3.5625
ISIC_0009977.jpg,0.60400390625,3.416015625
ISIC_0009979.jpg,0.7255859375,3.90234375
ISIC_0009981.jpg,0.56103515625,3.244140625
ISIC_0009982.jpg,0.57958984375,3.318359375
ISIC_0009987.jpg,0.59423828125,3.376953125
ISIC_0009991.jpg,0.447021484375,2.7880859375
ISIC_0009993.jpg,0.529296875,3.1171875
ISIC_0009994.jpg,0.5341796875,3.13671875
ISIC_0009998.jpg,0.44287109375,2.771484375
ISIC_0010000.jpg,0.62744140625,3.509765625
ISIC_0010002.jpg,0.54052734375,3.162109375
ISIC_0010003.jpg,0.58251953125,3.330078125
ISIC_0010005.jpg,0.5458984375,3.18359375
ISIC_0010006.jpg,0.73291015625,3.931640625
ISIC_0010011.jpg,0.60791015625,3.431640625
ISIC_0010013.jpg,0.501953125,3.0078125
ISIC_0010014.jpg,0.6044921875,3.41796875
ISIC_0010015.jpg,0.65185546875,3.607421875
ISIC_0010016.jpg,0.5419921875,3.16796875
ISIC_0010017.jpg,0.625,3.5
ISIC_0010018.jpg,0.53662109375,3.146484375
ISIC_0010019.jpg,0.5419921875,3.16796875
ISIC_0010020.jpg,0.5029296875,3.01171875
ISIC_0010021.jpg,0.372802734375,2.4912109375
ISIC_0010022.jpg,0.515625,3.0625
ISIC_0010024.jpg,0.491943359375,2.9677734375
ISIC_0010028.jpg,0.489501953125,2.9580078125
ISIC_0010029.jpg,0.61962890625,3.478515625
ISIC_0010034.jpg,0.53466796875,3.138671875
ISIC_0010036.jpg,0.51708984375,3.068359375
ISIC_0010040.jpg,0.47265625,2.890625
ISIC_0010042.jpg,0.72900390625,3.916015625
ISIC_0010043.jpg,0.488037109375,2.9521484375
ISIC_0010044.jpg,0.51416015625,3.056640625
ISIC_0010046.jpg,0.53076171875,3.123046875
ISIC_0010047.jpg,0.46826171875,2.873046875
ISIC_0010053.jpg,0.4765625,2.90625
ISIC_0010054.jpg,0.63720703125,3.548828125
ISIC_0010055.jpg,0.60205078125,3.408203125
ISIC_0010057.jpg,0.55419921875,3.216796875
ISIC_0010058.jpg,0.415771484375,2.6630859375
ISIC_0010059.jpg,0.6171875,3.46875
ISIC_0010060.jpg,0.59033203125,3.361328125
ISIC_0010061.jpg,0.482666015625,2.9306640625
ISIC_0010062.jpg,0.65625,3.625
ISIC_0010063.jpg,0.54443359375,3.177734375
ISIC_0010064.jpg,0.4404296875,2.76171875
ISIC_0010066.jpg,0.5361328125,3.14453125
ISIC_0010067.jpg,0.48193359375,2.927734375
ISIC_0010069.jpg,0.47314453125,2.892578125
ISIC_0010070.jpg,0.47509765625,2.900390625
ISIC_0010074.jpg,0.5263671875,3.10546875
ISIC_0010075.jpg,0.58251953125,3.330078125
ISIC_0010078.jpg,0.5048828125,3.01953125
ISIC_0010080.jpg,0.50634765625,3.025390625
